location_x,location_y,body_part,outcome,shot_type
108.2,45.3,Head,Goal,Open Play
112.3,27.2,Head,Saved,Open Play
93.5,50.8,Right Foot,Blocked,Open Play
117.1,45.7,Right Foot,Goal,Open Play
110.8,35.1,Right Foot,Saved,Open Play
105.5,37.0,Left Foot,Goal,Open Play
90.7,47.5,Right Foot,Off T,Open Play
99.1,50.3,Left Foot,Blocked,Open Play
113.9,50.5,Right Foot,Saved,Open Play
107.4,55.2,Left Foot,Off T,Open Play
113.7,36.0,Head,Saved,Open Play
113.0,48.3,Head,Off T,Open Play
96.5,33.7,Left Foot,Off T,Open Play
101.9,22.8,Left Foot,Blocked,Open Play
106.0,39.7,Left Foot,Blocked,Open Play
113.7,39.4,Right Foot,Goal,Open Play
97.5,30.8,Left Foot,Blocked,Open Play
106.2,40.9,Right Foot,Goal,Open Play
113.6,52.8,Right Foot,Blocked,Open Play
105.6,46.9,Head,Wayward,Open Play
105.0,29.0,Left Foot,Saved,Open Play
98.6,26.9,Left Foot,Off T,Open Play
108.8,32.6,Right Foot,Off T,Open Play
103.5,29.5,Left Foot,Saved,Open Play
104.5,37.8,Left Foot,Blocked,Open Play
102.7,33.9,Right Foot,Blocked,Open Play
111.1,42.6,Head,Goal,Open Play
97.4,37.9,Left Foot,Blocked,Open Play
105.0,48.1,Right Foot,Saved,Open Play
98.1,20.3,Right Foot,Saved,Open Play
101.0,46.6,Right Foot,Post,Open Play
87.4,47.6,Right Foot,Blocked,Open Play
63.4,25.3,Left Foot,Goal,Open Play
104.1,24.9,Right Foot,Off T,Open Play
106.0,41.1,Left Foot,Blocked,Open Play
109.3,38.4,Right Foot,Blocked,Open Play
97.0,42.4,Right Foot,Blocked,Open Play
114.9,37.4,Right Foot,Saved,Open Play
111.4,39.0,Head,Wayward,Open Play
108.0,33.3,Left Foot,Saved,Open Play
114.1,49.4,Right Foot,Off T,Open Play
105.9,37.8,Left Foot,Saved,Open Play
99.2,54.3,Right Foot,Saved,Open Play
111.1,49.2,Left Foot,Blocked,Open Play
102.6,20.7,Right Foot,Blocked,Open Play
110.7,45.7,Left Foot,Saved,Open Play
114.8,47.8,Head,Blocked,Open Play
91.6,48.3,Right Foot,Blocked,Open Play
102.3,39.2,Right Foot,Blocked,Open Play
99.7,26.4,Right Foot,Off T,Open Play
112.8,24.5,Right Foot,Blocked,Open Play
105.0,38.5,Right Foot,Blocked,Open Play
95.2,55.1,Right Foot,Blocked,Open Play
91.5,34.6,Right Foot,Off T,Open Play
102.4,21.5,Right Foot,Blocked,Open Play
108.5,40.9,Head,Saved,Open Play
93.1,37.0,Right Foot,Off T,Open Play
99.1,54.1,Left Foot,Off T,Open Play
92.9,31.3,Left Foot,Off T,Open Play
98.9,45.0,Left Foot,Off T,Open Play
107.9,28.8,Right Foot,Off T,Open Play
96.3,56.5,Left Foot,Blocked,Open Play
111.2,34.9,Left Foot,Goal,Open Play
102.0,58.0,Left Foot,Off T,Open Play
108.9,49.4,Left Foot,Saved,Open Play
113.4,44.0,Head,Off T,Open Play
98.9,54.3,Left Foot,Off T,Open Play
98.9,20.8,Right Foot,Blocked,Free Kick
109.4,56.3,Right Foot,Blocked,Open Play
104.3,40.1,Right Foot,Goal,Open Play
91.6,46.3,Left Foot,Off T,Open Play
106.0,54.0,Head,Saved,Open Play
98.6,30.5,Left Foot,Off T,Open Play
115.3,39.2,Head,Off T,Open Play
105.6,41.8,Left Foot,Off T,Open Play
100.9,44.6,Left Foot,Saved,Open Play
107.7,38.2,Head,Blocked,Open Play
100.8,45.7,Right Foot,Off T,Open Play
112.1,39.9,Head,Saved,Open Play
96.2,42.8,Right Foot,Off T,Open Play
109.3,27.0,Right Foot,Off T,Open Play
108.5,36.3,Right Foot,Off T,Open Play
100.4,45.8,Right Foot,Wayward,Open Play
105.3,33.6,Right Foot,Off T,Open Play
96.2,48.7,Left Foot,Saved,Open Play
114.2,50.1,Right Foot,Blocked,Open Play
91.4,30.5,Right Foot,Blocked,Open Play
91.8,30.4,Right Foot,Saved,Open Play
102.9,32.3,Right Foot,Off T,Open Play
114.9,37.3,Right Foot,Off T,Open Play
100.2,34.1,Right Foot,Off T,Open Play
95.5,44.5,Left Foot,Blocked,Open Play
103.8,40.9,Right Foot,Blocked,Open Play
113.2,43.3,Head,Saved,Open Play
106.4,54.5,Left Foot,Off T,Open Play
112.4,44.0,Other,Saved,Open Play
111.9,43.5,Head,Off T,Open Play
111.2,37.0,Head,Off T,Open Play
115.0,39.9,Head,Off T,Open Play
105.7,26.3,Right Foot,Saved,Open Play
114.5,32.9,Head,Off T,Open Play
94.8,32.4,Right Foot,Blocked,Free Kick
90.5,46.8,Right Foot,Off T,Free Kick
108.2,36.7,Right Foot,Off T,Open Play
107.0,48.2,Left Foot,Blocked,Open Play
111.6,28.1,Left Foot,Post,Open Play
111.2,48.8,Right Foot,Off T,Open Play
104.6,49.4,Right Foot,Blocked,Open Play
103.2,27.3,Right Foot,Blocked,Open Play
109.5,38.3,Head,Saved,Open Play
98.0,59.4,Left Foot,Off T,Free Kick
101.5,47.3,Left Foot,Saved,Open Play
106.9,45.5,Right Foot,Off T,Open Play
114.6,39.4,Head,Off T,Open Play
108.1,32.7,Head,Saved,Open Play
110.8,44.3,Left Foot,Saved,Open Play
113.3,41.1,Right Foot,Off T,Open Play
109.2,36.5,Head,Saved,Open Play
89.1,25.4,Right Foot,Saved,Open Play
101.2,27.3,Left Foot,Saved,Open Play
91.4,42.3,Right Foot,Saved,Open Play
104.1,42.4,Right Foot,Off T,Open Play
109.6,58.5,Left Foot,Off T,Open Play
91.5,21.3,Right Foot,Off T,Open Play
105.1,44.9,Left Foot,Goal,Open Play
108.0,40.0,Right Foot,Goal,Penalty
114.0,44.1,Left Foot,Goal,Open Play
99.9,48.2,Right Foot,Blocked,Open Play
109.6,49.0,Right Foot,Off T,Open Play
107.2,45.3,Right Foot,Blocked,Open Play
110.9,29.6,Head,Off T,Open Play
114.8,42.1,Head,Blocked,Open Play
110.4,40.3,Head,Off T,Open Play
108.1,40.5,Head,Off T,Open Play
108.7,50.5,Left Foot,Goal,Open Play
109.2,39.9,Head,Saved,Open Play
107.5,35.7,Left Foot,Off T,Open Play
100.7,35.4,Right Foot,Blocked,Open Play
108.1,40.7,Head,Blocked,Open Play
93.1,33.7,Right Foot,Off T,Open Play
103.4,30.1,Right Foot,Saved,Open Play
106.4,48.0,Left Foot,Blocked,Open Play
108.1,48.7,Right Foot,Blocked,Open Play
101.0,37.0,Right Foot,Blocked,Open Play
101.0,30.6,Right Foot,Off T,Open Play
106.1,30.8,Left Foot,Off T,Open Play
95.4,42.6,Left Foot,Off T,Open Play
103.1,32.5,Right Foot,Saved,Open Play
89.9,37.4,Right Foot,Blocked,Open Play
105.1,51.7,Right Foot,Off T,Open Play
114.1,40.8,Head,Off T,Open Play
107.7,32.0,Right Foot,Off T,Open Play
113.3,40.9,Head,Off T,Open Play
100.0,53.8,Left Foot,Blocked,Open Play
95.1,32.6,Right Foot,Off T,Open Play
115.6,41.3,Right Foot,Goal,Open Play
86.7,20.6,Left Foot,Off T,Open Play
109.6,22.6,Right Foot,Blocked,Open Play
100.0,47.0,Left Foot,Blocked,Open Play
110.9,31.4,Right Foot,Off T,Open Play
88.4,56.7,Left Foot,Blocked,Open Play
111.1,40.6,Head,Off T,Open Play
97.3,37.0,Left Foot,Goal,Open Play
100.1,29.1,Left Foot,Off T,Open Play
114.0,28.3,Right Foot,Saved,Open Play
104.5,50.2,Left Foot,Off T,Open Play
103.6,47.0,Left Foot,Blocked,Open Play
110.7,26.7,Right Foot,Off T,Open Play
107.7,27.3,Left Foot,Off T,Open Play
94.8,46.0,Right Foot,Goal,Open Play
94.3,33.5,Right Foot,Off T,Open Play
105.2,44.2,Head,Off T,Open Play
113.9,29.6,Right Foot,Saved,Open Play
104.0,47.1,Right Foot,Blocked,Open Play
115.7,48.3,Head,Off T,Open Play
97.7,32.5,Left Foot,Saved,Open Play
114.0,50.3,Head,Wayward,Open Play
107.8,48.1,Right Foot,Off T,Open Play
113.7,27.9,Left Foot,Blocked,Open Play
110.1,39.4,Head,Blocked,Open Play
108.7,37.3,Head,Blocked,Open Play
107.4,35.6,Head,Off T,Open Play
112.2,42.4,Right Foot,Goal,Open Play
100.3,45.6,Left Foot,Blocked,Open Play
116.4,47.7,Head,Off T,Open Play
112.2,33.3,Head,Blocked,Open Play
91.1,32.3,Right Foot,Saved,Open Play
96.5,37.8,Left Foot,Off T,Open Play
115.0,41.2,Right Foot,Off T,Open Play
107.8,46.6,Right Foot,Saved,Open Play
99.1,62.3,Right Foot,Off T,Open Play
108.0,40.0,Left Foot,Off T,Penalty
100.6,24.7,Left Foot,Blocked,Open Play
111.1,39.3,Head,Saved,Open Play
106.9,53.6,Left Foot,Blocked,Open Play
112.0,46.9,Head,Saved,Open Play
103.2,24.3,Right Foot,Saved,Open Play
114.0,35.8,Head,Saved,Open Play
111.9,41.6,Head,Wayward,Open Play
113.0,44.9,Head,Saved,Open Play
98.3,44.3,Right Foot,Blocked,Open Play
112.2,33.6,Left Foot,Blocked,Open Play
115.3,27.0,Left Foot,Saved,Open Play
106.1,35.2,Right Foot,Blocked,Open Play
111.2,47.7,Right Foot,Goal,Open Play
108.1,40.0,Right Foot,Goal,Penalty
97.8,44.5,Right Foot,Blocked,Open Play
103.4,56.8,Right Foot,Off T,Open Play
107.0,25.0,Right Foot,Blocked,Open Play
93.3,19.8,Left Foot,Off T,Open Play
113.2,35.3,Left Foot,Off T,Open Play
106.3,36.9,Right Foot,Blocked,Open Play
105.3,30.7,Right Foot,Blocked,Open Play
99.1,47.0,Left Foot,Blocked,Open Play
87.9,37.3,Right Foot,Blocked,Open Play
115.3,42.0,Head,Saved,Open Play
114.7,35.8,Right Foot,Blocked,Open Play
101.0,51.9,Right Foot,Off T,Open Play
105.7,32.0,Right Foot,Off T,Open Play
112.3,44.9,Right Foot,Goal,Open Play
112.7,41.9,Head,Off T,Open Play
111.6,40.0,Head,Blocked,Open Play
98.1,28.2,Right Foot,Off T,Open Play
95.4,19.0,Left Foot,Off T,Open Play
112.1,31.9,Head,Blocked,Open Play
112.0,33.3,Head,Saved,Open Play
108.7,39.4,Head,Off T,Open Play
104.9,57.6,Right Foot,Off T,Open Play
104.2,47.5,Right Foot,Goal,Open Play
112.5,33.6,Head,Saved,Open Play
113.2,33.3,Right Foot,Saved,Open Play
115.2,46.0,Right Foot,Blocked,Open Play
114.2,48.5,Head,Saved,Open Play
107.7,38.5,Right Foot,Off T,Open Play
115.0,32.7,Head,Off T,Open Play
87.3,39.0,Right Foot,Off T,Open Play
105.9,48.4,Left Foot,Off T,Open Play
103.1,54.3,Left Foot,Blocked,Open Play
93.7,32.8,Left Foot,Off T,Open Play
108.7,39.9,Head,Off T,Open Play
100.2,22.7,Right Foot,Blocked,Free Kick
112.8,38.9,Left Foot,Goal,Open Play
101.1,51.4,Right Foot,Blocked,Open Play
103.5,26.4,Right Foot,Blocked,Open Play
98.1,28.0,Right Foot,Saved,Open Play
101.0,29.2,Left Foot,Goal,Open Play
103.3,43.2,Left Foot,Saved,Open Play
92.9,44.8,Left Foot,Saved,Open Play
104.5,42.9,Left Foot,Blocked,Open Play
111.2,39.6,Head,Post,Open Play
103.3,32.3,Right Foot,Blocked,Open Play
103.3,40.3,Left Foot,Blocked,Open Play
97.1,53.4,Right Foot,Off T,Open Play
74.9,57.4,Right Foot,Blocked,Open Play
103.4,24.8,Right Foot,Blocked,Open Play
97.0,56.2,Right Foot,Off T,Open Play
100.0,55.9,Right Foot,Wayward,Open Play
111.2,45.5,Right Foot,Blocked,Open Play
101.5,57.7,Left Foot,Saved,Open Play
114.1,36.7,Left Foot,Off T,Open Play
93.2,35.6,Right Foot,Blocked,Open Play
103.7,52.0,Right Foot,Wayward,Open Play
112.2,50.9,Right Foot,Off T,Open Play
107.8,50.9,Left Foot,Blocked,Open Play
114.6,32.8,Left Foot,Saved,Open Play
117.9,45.2,Right Foot,Goal,Open Play
106.5,53.3,Right Foot,Goal,Open Play
107.8,56.4,Right Foot,Saved,Open Play
109.7,33.9,Right Foot,Saved,Open Play
105.3,71.9,Left Foot,Saved,Free Kick
114.7,35.9,Head,Saved,Open Play
91.6,45.9,Left Foot,Blocked,Open Play
97.9,27.4,Right Foot,Saved to Post,Open Play
108.0,40.0,Left Foot,Saved,Penalty
110.0,38.9,Left Foot,Goal,Open Play
107.4,46.5,Right Foot,Saved,Open Play
92.6,20.3,Right Foot,Saved,Open Play
92.3,27.1,Right Foot,Off T,Open Play
108.3,44.2,Left Foot,Off T,Open Play
97.1,67.0,Left Foot,Blocked,Free Kick
108.3,40.1,Left Foot,Saved,Penalty
96.5,43.7,Left Foot,Off T,Open Play
105.4,37.8,Head,Off T,Open Play
100.6,57.2,Right Foot,Off T,Open Play
90.8,46.1,Right Foot,Off T,Open Play
107.1,48.2,Right Foot,Blocked,Open Play
99.4,31.3,Right Foot,Blocked,Open Play
113.3,41.9,Head,Post,Open Play
113.6,34.6,Right Foot,Off T,Open Play
88.2,40.6,Right Foot,Off T,Open Play
110.7,33.6,Head,Off T,Open Play
109.2,53.9,Right Foot,Saved,Open Play
114.4,32.7,Head,Off T,Open Play
94.5,51.1,Right Foot,Blocked,Open Play
97.4,25.4,Right Foot,Saved,Open Play
113.4,29.0,Head,Off T,Open Play
102.4,48.2,Right Foot,Off T,Open Play
97.0,45.6,Left Foot,Blocked,Open Play
106.4,40.6,Right Foot,Blocked,Open Play
102.5,48.2,Left Foot,Blocked,Open Play
116.6,41.6,Head,Blocked,Open Play
112.7,46.5,Left Foot,Blocked,Open Play
112.3,24.9,Left Foot,Off T,Open Play
115.3,51.9,Right Foot,Off T,Open Play
85.7,38.6,Left Foot,Blocked,Open Play
100.3,43.2,Left Foot,Blocked,Open Play
114.1,43.9,Head,Off T,Open Play
92.8,37.2,Right Foot,Off T,Free Kick
108.1,30.8,Left Foot,Off T,Open Play
112.3,42.6,Right Foot,Wayward,Open Play
104.8,37.1,Left Foot,Saved,Open Play
108.0,40.0,Left Foot,Goal,Penalty
110.4,28.8,Left Foot,Off T,Open Play
97.4,25.8,Right Foot,Saved Off Target,Open Play
93.7,30.5,Left Foot,Off T,Free Kick
89.3,31.6,Right Foot,Off T,Open Play
109.0,23.3,Right Foot,Goal,Open Play
94.5,50.9,Right Foot,Off T,Open Play
113.7,36.7,Head,Blocked,Open Play
96.6,25.7,Right Foot,Off T,Open Play
100.2,36.2,Right Foot,Blocked,Open Play
115.1,32.3,Left Foot,Blocked,Open Play
113.8,43.2,Head,Off T,Open Play
107.6,35.9,Right Foot,Off T,Open Play
109.0,34.1,Right Foot,Off T,Open Play
105.8,36.4,Right Foot,Blocked,Open Play
109.2,40.7,Head,Blocked,Open Play
92.9,33.4,Left Foot,Saved,Open Play
113.4,42.9,Head,Off T,Open Play
109.1,28.5,Right Foot,Wayward,Open Play
104.1,42.2,Left Foot,Blocked,Open Play
97.1,42.9,Right Foot,Off T,Open Play
102.0,48.6,Right Foot,Blocked,Open Play
94.4,31.1,Right Foot,Off T,Open Play
102.2,51.7,Right Foot,Off T,Open Play
113.1,38.0,Head,Saved,Open Play
116.3,40.8,Head,Off T,Open Play
93.6,45.0,Right Foot,Blocked,Open Play
115.4,37.6,Head,Off T,Open Play
103.3,24.5,Right Foot,Saved,Open Play
108.1,40.1,Right Foot,Goal,Penalty
103.2,45.4,Right Foot,Blocked,Open Play
99.1,52.5,Right Foot,Wayward,Open Play
108.6,42.3,Right Foot,Blocked,Open Play
111.5,34.7,Head,Blocked,Open Play
111.9,34.1,Right Foot,Blocked,Open Play
103.8,24.1,Left Foot,Blocked,Open Play
112.6,40.8,Head,Wayward,Open Play
98.1,32.0,Right Foot,Blocked,Open Play
86.1,32.0,Right Foot,Off T,Open Play
92.2,47.8,Right Foot,Off T,Open Play
103.8,18.9,Right Foot,Saved,Open Play
87.4,31.1,Left Foot,Off T,Open Play
102.6,55.6,Left Foot,Blocked,Open Play
114.2,39.3,Right Foot,Goal,Open Play
98.1,42.5,Left Foot,Off T,Free Kick
115.5,45.2,Left Foot,Off T,Open Play
97.8,43.5,Left Foot,Post,Open Play
112.6,32.3,Left Foot,Saved,Open Play
113.4,34.6,Left Foot,Off T,Open Play
114.0,36.3,Head,Goal,Open Play
108.1,40.5,Left Foot,Post,Penalty
107.2,39.4,Right Foot,Off T,Open Play
110.3,56.0,Right Foot,Saved,Open Play
102.5,47.8,Left Foot,Saved,Open Play
113.9,36.0,Right Foot,Saved,Open Play
104.5,29.3,Right Foot,Off T,Open Play
98.2,48.0,Right Foot,Saved,Open Play
86.1,38.6,Right Foot,Saved,Open Play
111.2,36.9,Head,Off T,Open Play
111.4,39.0,Head,Off T,Open Play
91.5,46.7,Right Foot,Blocked,Free Kick
106.7,44.7,Right Foot,Off T,Open Play
109.7,50.3,Right Foot,Off T,Open Play
113.4,59.1,Right Foot,Off T,Open Play
99.9,20.6,Right Foot,Blocked,Open Play
109.3,32.4,Right Foot,Goal,Open Play
106.9,21.8,Left Foot,Blocked,Open Play
92.4,66.3,Left Foot,Blocked,Open Play
91.9,39.7,Right Foot,Off T,Open Play
99.8,21.9,Right Foot,Wayward,Open Play
103.8,54.7,Right Foot,Post,Open Play
110.8,39.5,Left Foot,Goal,Open Play
112.3,49.0,Right Foot,Off T,Open Play
93.4,42.9,Right Foot,Off T,Open Play
100.9,47.7,Left Foot,Saved,Open Play
110.2,30.2,Left Foot,Saved,Open Play
92.4,43.0,Right Foot,Saved,Open Play
114.2,43.7,Head,Off T,Open Play
95.5,40.3,Left Foot,Saved,Open Play
105.1,34.3,Right Foot,Blocked,Open Play
97.4,51.6,Right Foot,Saved,Open Play
115.9,43.0,Left Foot,Goal,Open Play
108.2,22.8,Left Foot,Saved,Open Play
93.5,31.1,Right Foot,Blocked,Open Play
109.9,41.3,Head,Off T,Open Play
109.3,24.5,Left Foot,Wayward,Open Play
116.3,36.2,Left Foot,Wayward,Open Play
110.2,52.8,Right Foot,Blocked,Open Play
110.7,22.8,Left Foot,Saved,Open Play
104.6,31.7,Left Foot,Saved,Open Play
115.5,39.6,Right Foot,Goal,Open Play
91.3,22.3,Right Foot,Off T,Free Kick
118.0,37.0,Head,Goal,Open Play
118.2,37.5,Right Foot,Goal,Open Play
94.7,25.5,Right Foot,Post,Open Play
102.5,47.5,Right Foot,Post,Open Play
117.7,19.8,Left Foot,Off T,Open Play
110.1,49.8,Right Foot,Blocked,Open Play
86.4,27.7,Right Foot,Blocked,Open Play
92.5,49.5,Right Foot,Off T,Open Play
104.5,57.6,Left Foot,Blocked,Open Play
97.1,37.6,Right Foot,Saved,Open Play
94.1,46.0,Left Foot,Off T,Open Play
99.8,28.0,Left Foot,Goal,Open Play
106.6,22.5,Right Foot,Saved,Open Play
114.3,60.6,Left Foot,Wayward,Open Play
100.9,23.9,Left Foot,Saved,Open Play
93.7,31.5,Right Foot,Off T,Open Play
93.7,33.2,Right Foot,Off T,Open Play
101.6,30.5,Left Foot,Blocked,Open Play
98.4,40.1,Right Foot,Goal,Open Play
101.8,40.6,Right Foot,Saved,Open Play
91.4,38.0,Right Foot,Saved,Open Play
101.3,55.3,Right Foot,Off T,Open Play
106.7,57.0,Right Foot,Off T,Open Play
101.9,35.5,Left Foot,Blocked,Open Play
106.8,31.9,Right Foot,Saved,Open Play
110.9,43.0,Head,Off T,Open Play
95.3,31.0,Left Foot,Blocked,Open Play
98.6,53.7,Left Foot,Blocked,Open Play
109.4,24.2,Right Foot,Saved,Open Play
107.9,44.9,Head,Off T,Open Play
108.6,29.3,Left Foot,Saved,Open Play
102.3,52.5,Right Foot,Saved,Open Play
97.3,28.0,Left Foot,Off T,Open Play
104.8,43.4,Right Foot,Off T,Open Play
107.3,52.3,Right Foot,Saved,Open Play
112.3,35.2,Left Foot,Blocked,Open Play
97.4,48.6,Left Foot,Goal,Open Play
97.0,28.3,Right Foot,Saved,Open Play
115.6,45.1,Right Foot,Off T,Open Play
97.4,24.0,Right Foot,Off T,Open Play
105.1,44.4,Left Foot,Goal,Open Play
101.2,39.8,Left Foot,Post,Free Kick
97.5,32.0,Left Foot,Off T,Open Play
100.0,51.7,Right Foot,Blocked,Open Play
104.4,44.1,Right Foot,Blocked,Open Play
96.9,51.1,Left Foot,Blocked,Open Play
113.4,41.1,Head,Off T,Open Play
108.4,37.1,Right Foot,Saved,Open Play
112.5,39.6,Right Foot,Blocked,Open Play
115.6,43.6,Right Foot,Off T,Open Play
91.2,26.2,Left Foot,Saved,Open Play
97.3,51.8,Right Foot,Wayward,Open Play
105.7,40.9,Right Foot,Saved,Open Play
112.6,51.6,Right Foot,Off T,Open Play
110.7,34.4,Head,Off T,Open Play
103.3,24.9,Right Foot,Off T,Open Play
115.9,50.9,Right Foot,Wayward,Open Play
108.2,29.7,Head,Saved,Open Play
96.1,29.6,Left Foot,Blocked,Open Play
109.4,45.1,Right Foot,Goal,Open Play
109.7,36.2,Left Foot,Blocked,Open Play
90.4,44.8,Left Foot,Post,Free Kick
111.7,58.8,Right Foot,Off T,Open Play
103.6,56.4,Left Foot,Saved,Open Play
112.6,48.3,Right Foot,Saved,Open Play
116.2,51.5,Head,Off T,Open Play
98.5,56.7,Left Foot,Wayward,Open Play
109.6,47.6,Left Foot,Blocked,Open Play
110.1,45.7,Left Foot,Off T,Open Play
113.8,54.6,Right Foot,Blocked,Open Play
110.4,24.4,Left Foot,Blocked,Open Play
95.9,32.3,Right Foot,Blocked,Open Play
101.5,32.5,Right Foot,Blocked,Open Play
101.9,42.2,Right Foot,Saved,Open Play
93.7,53.3,Right Foot,Saved,Open Play
115.5,50.0,Head,Wayward,Open Play
108.9,25.0,Right Foot,Blocked,Open Play
97.3,38.9,Right Foot,Off T,Open Play
112.2,40.3,Head,Off T,Open Play
91.9,41.0,Right Foot,Blocked,Open Play
112.8,41.7,Right Foot,Goal,Open Play
111.6,45.7,Head,Wayward,Open Play
109.6,25.8,Right Foot,Saved,Open Play
104.1,34.1,Right Foot,Blocked,Open Play
106.0,25.3,Right Foot,Saved,Open Play
105.9,38.4,Left Foot,Off T,Open Play
103.8,41.5,Left Foot,Saved,Open Play
89.5,29.8,Right Foot,Blocked,Open Play
109.1,53.8,Right Foot,Off T,Open Play
101.2,42.6,Right Foot,Blocked,Open Play
95.5,48.5,Left Foot,Saved,Open Play
106.2,41.5,Right Foot,Blocked,Open Play
106.9,26.6,Left Foot,Off T,Open Play
96.2,47.7,Right Foot,Blocked,Open Play
91.9,35.1,Left Foot,Off T,Open Play
109.7,33.3,Head,Wayward,Open Play
102.1,28.2,Left Foot,Blocked,Open Play
111.2,57.0,Right Foot,Off T,Open Play
93.5,28.8,Right Foot,Saved,Open Play
97.6,42.6,Right Foot,Off T,Open Play
97.2,48.4,Left Foot,Off T,Open Play
103.7,48.1,Left Foot,Blocked,Open Play
108.8,38.0,Head,Saved,Open Play
112.6,38.2,Left Foot,Blocked,Open Play
108.4,24.9,Right Foot,Saved,Open Play
107.7,29.9,Right Foot,Blocked,Open Play
106.0,27.9,Left Foot,Blocked,Open Play
96.1,53.1,Right Foot,Off T,Open Play
100.6,58.5,Left Foot,Off T,Open Play
104.9,25.4,Right Foot,Saved,Open Play
107.4,48.8,Right Foot,Saved,Open Play
101.2,35.0,Left Foot,Saved,Open Play
109.5,34.3,Left Foot,Saved,Open Play
103.2,26.3,Left Foot,Blocked,Open Play
103.9,50.5,Left Foot,Blocked,Open Play
112.0,41.0,Head,Post,Open Play
107.6,42.2,Right Foot,Wayward,Open Play
105.3,28.4,Right Foot,Blocked,Open Play
95.0,40.2,Left Foot,Off T,Open Play
107.1,41.7,Right Foot,Goal,Open Play
92.5,55.8,Right Foot,Blocked,Open Play
103.5,30.8,Right Foot,Off T,Open Play
105.8,47.3,Right Foot,Saved,Open Play
92.7,48.9,Right Foot,Off T,Open Play
105.3,52.2,Right Foot,Off T,Open Play
88.6,41.2,Right Foot,Off T,Open Play
98.9,41.7,Right Foot,Off T,Open Play
95.1,38.7,Right Foot,Goal,Open Play
110.4,37.9,Head,Off T,Open Play
98.7,24.2,Right Foot,Blocked,Open Play
108.6,37.7,Left Foot,Goal,Open Play
110.4,26.8,Left Foot,Saved,Open Play
108.1,40.1,Right Foot,Goal,Penalty
115.5,37.6,Right Foot,Blocked,Open Play
113.0,37.6,Left Foot,Wayward,Open Play
110.0,38.7,Right Foot,Blocked,Open Play
90.4,25.8,Right Foot,Saved,Free Kick
101.0,40.0,Left Foot,Blocked,Open Play
108.7,37.6,Head,Saved,Open Play
110.7,34.0,Head,Saved,Open Play
113.3,43.7,Left Foot,Saved,Open Play
93.0,47.8,Right Foot,Goal,Open Play
102.1,33.7,Right Foot,Goal,Open Play
107.1,21.5,Right Foot,Blocked,Open Play
97.9,22.6,Right Foot,Off T,Open Play
112.4,41.5,Other,Off T,Open Play
86.8,56.4,Right Foot,Blocked,Open Play
97.0,33.8,Right Foot,Post,Open Play
108.6,43.0,Left Foot,Goal,Open Play
93.8,34.1,Right Foot,Off T,Open Play
111.3,43.4,Right Foot,Saved,Open Play
93.2,36.8,Right Foot,Blocked,Open Play
98.4,25.5,Right Foot,Off T,Open Play
95.3,27.6,Right Foot,Blocked,Open Play
92.4,36.5,Right Foot,Off T,Open Play
113.9,37.5,Head,Off T,Open Play
113.2,39.7,Head,Blocked,Open Play
115.6,38.9,Left Foot,Goal,Open Play
101.1,27.5,Right Foot,Off T,Open Play
99.3,50.3,Right Foot,Saved,Free Kick
106.3,34.3,Right Foot,Saved,Open Play
109.2,41.0,Right Foot,Goal,Open Play
115.4,32.1,Head,Off T,Open Play
108.8,35.4,Right Foot,Off T,Open Play
105.1,49.8,Right Foot,Post,Open Play
92.0,39.8,Right Foot,Saved,Open Play
104.5,44.9,Left Foot,Blocked,Open Play
115.1,49.4,Right Foot,Blocked,Open Play
113.5,36.1,Head,Wayward,Open Play
93.2,43.1,Right Foot,Blocked,Open Play
99.8,35.6,Right Foot,Blocked,Open Play
110.2,28.6,Left Foot,Off T,Open Play
85.4,42.1,Right Foot,Saved,Open Play
116.8,29.4,Left Foot,Blocked,Open Play
91.6,40.0,Right Foot,Off T,Open Play
108.5,36.4,Left Foot,Goal,Open Play
95.8,54.2,Right Foot,Saved,Open Play
105.1,41.7,Left Foot,Saved,Open Play
90.6,30.8,Right Foot,Blocked,Open Play
98.5,58.0,Right Foot,Off T,Open Play
111.4,22.8,Right Foot,Off T,Open Play
100.8,41.2,Right Foot,Goal,Open Play
96.6,29.3,Right Foot,Blocked,Open Play
108.0,40.2,Left Foot,Saved,Open Play
97.6,28.1,Right Foot,Saved,Open Play
117.3,43.7,Left Foot,Off T,Open Play
100.0,44.3,Right Foot,Goal,Open Play
96.9,47.4,Right Foot,Off T,Open Play
93.8,36.9,Right Foot,Off T,Open Play
102.1,24.4,Right Foot,Saved,Open Play
115.2,30.8,Head,Goal,Open Play
102.6,30.9,Right Foot,Blocked,Open Play
115.3,52.7,Right Foot,Saved,Open Play
114.3,38.4,Head,Off T,Open Play
106.8,27.3,Right Foot,Blocked,Open Play
114.0,40.2,Head,Off T,Open Play
107.5,26.6,Right Foot,Saved to Post,Open Play
113.3,52.3,Head,Off T,Open Play
94.9,58.5,Right Foot,Off T,Open Play
116.9,43.4,Head,Goal,Open Play
111.2,28.0,Right Foot,Saved,Open Play
91.0,38.8,Right Foot,Saved,Open Play
106.1,42.9,Head,Blocked,Open Play
