location_x,location_y,body_part,outcome,type,distance,degrees_subtended
116.5,48.8,Head,Saved,Open Play,9.470480452437455,20.805296281122256
108.9,40.2,Head,Off T,Open Play,11.101801655587254,39.62380578082437
98.9,44.2,Right Foot,Goal,Open Play,21.51394896340511,20.69432864906501
96.0,31.4,Left Foot,Blocked,Open Play,25.494313091354314,16.849368178257617
116.9,37.6,Other,Blocked,Open Play,3.9204591567825267,91.45518465677259
114.7,46.8,Left Foot,Saved,Open Play,8.621484790916233,36.013353639777
115.0,39.2,Head,Post,Open Play,5.0635955604688645,76.45010374328541
118.8,34.1,Head,Off T,Open Play,6.020797289396147,25.364417195552996
101.3,46.0,Left Foot,Blocked,Open Play,19.63899182748443,22.031375713292945
91.5,39.3,Left Foot,Blocked,Open Play,28.508595195133694,15.969327783607635
108.6,29.9,Left Foot,Off T,Open Play,15.230561381643165,22.893403574066202
93.4,44.9,Left Foot,Blocked,Open Play,27.047550720906315,16.561704046475672
112.9,33.1,Right Foot,Off T,Open Play,9.900505037623075,34.703144270404024
106.3,30.0,Left Foot,Blocked,Open Play,16.961426826773746,21.969194321191768
111.8,48.9,Right Foot,Blocked,Open Play,12.101652779682619,26.69666452792937
108.4,48.9,Right Foot,Saved,Open Play,14.620875486782584,25.137469294486916
114.8,37.0,Right Foot,Goal,Open Play,6.003332407921457,64.27845224205122
106.0,31.8,Left Foot,Off T,Open Play,16.224672569885655,24.370580220280903
111.0,29.6,Left Foot,Blocked,Open Play,13.753544997563354,22.577561515449077
109.3,39.1,Right Foot,Blocked,Open Play,10.737783756436896,40.762463782539534
114.4,36.6,Left Foot,Wayward,Open Play,6.551335741663674,58.99864288301517
88.0,54.2,Right Foot,Saved,Open Play,35.009141663285604,11.949373429753956
103.2,30.5,Right Foot,Goal,Open Play,19.299999999999997,20.656903091953122
109.2,29.2,Right Foot,Saved,Open Play,15.273506473629425,21.68492521580699
94.8,40.3,Right Foot,Saved Off Target,Open Play,25.201785651020845,18.036192508307344
113.7,54.7,Right Foot,Goal,Open Play,15.993123522314209,11.87035198678917
109.0,38.6,Head,Off T,Open Play,11.08873302050329,39.44541156607517
115.2,41.3,Right Foot,Goal,Open Play,4.972926703662539,77.19186455909782
93.4,30.7,Right Foot,Saved,Open Play,28.178892810044893,15.296547314430056
106.6,39.1,Left Foot,Saved,Open Play,13.43018987207553,33.11187360807713
109.1,31.1,Left Foot,Off T,Open Play,14.07195793057953,25.597600714572724
110.4,31.4,Right Foot,Post,Open Play,12.888754788574415,27.093864170574808
107.2,41.8,Head,Off T,Open Play,12.925942905645217,34.128893558328585
106.5,30.3,Left Foot,Blocked,Open Play,16.623477373883,22.53073324792027
112.1,31.5,Left Foot,Goal,Open Play,11.60430954430293,28.04039829437013
102.0,45.4,Right Foot,Off T,Open Play,18.79255171603899,23.1271791096039
96.5,39.4,Right Foot,Saved,Open Play,23.507658326596463,19.307784408358586
117.8,29.6,Right Foot,Saved,Open Play,10.630145812734648,10.28405322724992
110.6,26.9,Right Foot,Off T,Open Play,16.123585209251697,17.1311094692533
115.6,48.2,Head,Off T,Open Play,9.305912099305479,26.50009000365125
107.5,55.8,Right Foot,Saved,Open Play,20.146711890529428,14.385283674467237
106.8,31.9,Left Foot,Off T,Open Play,15.48709139896837,25.25533607590889
112.2,25.9,Left Foot,Off T,Open Play,16.11365880239494,14.364986136312186
106.4,30.5,Left Foot,Goal,Open Play,16.58945448168805,22.769590068941348
100.9,25.4,Left Foot,Saved,Open Play,24.041006634498476,15.211025587245278
108.5,29.4,Left Foot,Off T,Open Play,15.640012787718558,21.921436639845755
99.7,54.0,Left Foot,Blocked,Open Play,24.65948093533195,15.33803157275467
99.7,28.6,Right Foot,Off T,Open Play,23.281967270830012,17.15628892495221
108.4,49.9,Right Foot,Saved,Open Play,15.250245899656825,23.195078158062977
108.1,49.3,Right Foot,Off T,Open Play,15.102979838429238,24.17268349297843
110.9,26.0,Left Foot,Saved,Open Play,16.697604618627185,15.483061575714498
99.1,38.4,Right Foot,Blocked,Open Play,20.961154548354443,21.550373184730756
101.3,54.2,Right Foot,Off T,Open Play,23.480417372781094,15.61322226791356
108.9,38.0,Head,Off T,Open Play,11.278741064498284,38.606992406453514
115.0,50.9,Right Foot,Blocked,Open Play,11.992080720208648,17.378270496895073
115.9,30.1,Right Foot,Saved,Open Play,10.715409464878135,18.361863072014867
113.1,35.6,Head,Saved,Open Play,8.18352002502591,47.28155816818571
111.1,37.3,Head,Saved,Open Play,9.300537618869145,45.2830396570922
112.3,37.7,Head,Off T,Open Play,8.036168241145777,51.73940337030696
106.4,38.4,Head,Off T,Open Play,13.693794214898945,32.388114853400936
108.7,49.4,Right Foot,Saved,Open Play,14.698639392814558,24.317593442562266
109.8,37.4,Right Foot,Goal,Open Play,10.526157893552616,40.72053646975476
111.6,25.8,Right Foot,Goal,Open Play,16.498484778912278,14.697319279511854
112.0,39.7,Left Foot,Blocked,Open Play,8.005623023850173,53.07857095019596
94.5,38.1,Right Foot,Blocked,Open Play,25.570686341981517,17.735284484884517
90.2,49.0,Right Foot,Off T,Open Play,31.129407318482627,14.044164751976778
109.5,46.2,Right Foot,Blocked,Open Play,12.193850909372316,32.33603920758132
86.7,48.5,Right Foot,Post,Open Play,34.36771741038383,12.878846994587336
113.2,31.8,Right Foot,Saved,Open Play,10.652699188468619,29.164278133268123
109.7,35.7,Right Foot,Saved,Open Play,11.161541112229974,37.19440660244471
113.1,37.2,Left Foot,Goal,Open Play,7.44647567645259,54.44759700158725
110.5,38.1,Head,Off T,Open Play,9.68813707582629,44.307390102050185
92.8,43.5,Right Foot,Off T,Open Play,27.424259333662963,16.46852374144326
109.2,37.7,Head,Goal,Open Play,11.042191811411353,39.20181899706824
93.1,59.1,Right Foot,Off T,Open Play,32.99121095079719,11.346709922334886
110.5,31.8,Left Foot,Saved,Open Play,12.549501982150527,28.242043420196158
109.4,41.6,Head,Saved,Open Play,10.720074626605912,40.60511042066487
98.1,75.6,Left Foot,Off T,Open Play,41.79677021014901,5.779505722766817
91.5,39.7,Right Foot,Blocked,Open Play,28.50157890363269,15.976939844880723
95.8,37.4,Right Foot,Blocked,Open Play,24.33926868252208,18.566060217669246
102.6,26.4,Right Foot,Saved,Open Play,22.084383622822717,16.440819123933682
110.6,41.8,Head,Post,Open Play,9.570788891204325,44.848022161436084
94.1,52.1,Left Foot,Off T,Open Play,28.58706000973168,14.499357810345215
109.0,42.0,Left Foot,Goal,Open Play,11.180339887498949,38.91530613473126
107.5,29.5,Right Foot,Goal,Open Play,16.32482771731451,21.76196317278169
90.2,17.0,Left Foot,Saved,Open Play,37.64359175211632,9.656916502115845
110.5,38.9,Left Foot,Goal,Open Play,9.563472172804186,45.20427564929933
104.5,32.7,Left Foot,Off T,Open Play,17.133009076049657,24.07425336167572
107.7,33.0,Left Foot,Saved,Open Play,14.152384958020324,28.099589722636882
110.9,24.9,Left Foot,Off T,Open Play,17.630087918101825,13.87059099849427
97.6,22.9,Left Foot,Blocked,Open Play,28.18102198288771,12.968211003049273
113.8,25.6,Left Foot,Off T,Open Play,15.678010077812809,12.179866609649302
99.4,32.7,Right Foot,Off T,Open Play,21.855205329623416,19.645568295394305
102.4,40.5,Right Foot,Blocked,Open Play,17.607100840285995,25.589540191079053
107.8,43.9,Head,Off T,Open Play,12.808200498118385,33.39433843649612
111.2,32.5,Right Foot,Saved,Open Play,11.562439189029273,30.887089931073266
106.9,53.0,Right Foot,Post,Open Play,18.45562244954095,17.892619721997548
105.3,33.3,Right Foot,Blocked,Open Play,16.154875425084533,25.64283060330103
117.8,36.0,Left Foot,Saved,Open Play,4.565084884205332,74.6237487511738
115.5,44.7,Left Foot,Goal,Open Play,6.506919393998978,53.808309659738434
102.1,36.2,Right Foot,Off T,Open Play,18.29890707118871,24.185516053476743
104.6,51.7,Right Foot,Saved,Open Play,19.34037228183574,18.98762408787014
113.5,41.8,Head,Goal,Open Play,6.744627491566898,60.441760863514176
109.6,42.7,Right Foot,Blocked,Open Play,10.744766167767455,39.91589659040552
110.1,45.0,Right Foot,Saved,Open Play,11.09098733206382,36.50580010817958
105.0,50.7,Left Foot,Off T,Open Play,18.425254408012933,20.35255113251736
96.8,39.1,Left Foot,Saved,Open Play,23.217450333746815,19.536811859986287
98.3,23.5,Left Foot,Blocked,Open Play,27.26059427085184,13.42764648686223
89.8,24.3,Right Foot,Saved,Open Play,34.03718554757429,11.939903255004102
113.3,32.3,Left Foot,Off T,Open Play,10.206860437960346,31.293225058028302
112.9,40.4,Head,Off T,Open Play,7.111258679024404,58.674187314141506
103.1,33.1,Left Foot,Off T,Open Play,18.254314558481788,23.083830677073124
110.6,30.2,Right Foot,Off T,Open Play,13.57939615741437,24.0634283627962
96.2,40.3,Right Foot,Off T,Open Play,23.801890681204295,19.077869824542457
103.9,40.0,Right Foot,Saved,Open Play,16.099999999999994,27.904955536169854
94.2,26.5,Right Foot,Off T,Open Play,29.118550788114437,13.934264364435785
103.8,40.1,Right Foot,Off T,Open Play,16.20030863903525,27.738415130497923
109.0,48.3,Left Foot,Off T,Open Play,13.7800580550301,26.842469025629697
113.0,44.5,Right Foot,Blocked,Open Play,8.32165848854662,46.44192337168129
108.6,23.1,Right Foot,Goal,Open Play,20.385534086699813,12.85724575014393
105.6,65.9,Left Foot,Off T,Open Play,29.633933252270115,7.610574641415068
89.6,52.8,Right Foot,Saved,Open Play,32.984845004941285,12.782087054970113
104.5,46.4,Left Foot,Blocked,Open Play,16.769317219254933,25.058628477204504
109.0,32.9,Left Foot,Saved,Open Play,13.092364186807515,29.52045371405192
96.5,35.6,Left Foot,Blocked,Open Play,23.908366736354033,18.694114520924487
91.0,23.9,Left Foot,Saved,Open Play,33.16941362158819,12.07804649721628
109.2,48.3,Left Foot,Off T,Open Play,13.6209397619988,27.00540634555754
104.5,35.8,Head,Wayward,Open Play,16.058953888718904,27.14102508264489
107.9,45.7,Head,Post,Open Play,13.37535046269816,30.720034440034794
116.7,38.3,Right Foot,Goal,Open Play,3.7121422386541156,94.80674552273977
111.4,42.7,Right Foot,Off T,Open Play,9.01387818865997,46.51698983230876
109.2,27.4,Left Foot,Saved,Open Play,16.595180023127195,18.421695115197917
111.0,29.9,Left Foot,Saved,Open Play,13.528118864054974,23.32144943366144
114.3,40.5,Left Foot,Goal,Open Play,5.721887800367989,69.84154814055653
103.1,52.6,Left Foot,Blocked,Open Play,21.08008538882137,17.516478103838605
116.2,31.8,Left Foot,Goal,Open Play,9.037698822156,24.837067581943245
110.2,27.9,Left Foot,Saved,Open Play,15.57080601638849,19.09653350061616
88.5,56.4,Right Foot,Off T,Open Play,35.51351855279902,11.440743922933384
102.9,44.2,Left Foot,Saved,Open Play,17.608236708995022,24.94912069312435
119.5,47.8,Right Foot,Off T,Open Play,7.816009211867649,5.069521808127445
115.8,49.5,Right Foot,Goal,Open Play,10.387011119662866,20.08517104095205
114.5,51.4,Right Foot,Saved,Open Play,12.657408897558772,16.96750343573114
97.8,56.9,Left Foot,Off T,Open Play,27.900716836669268,13.112283994048871
86.1,30.1,Right Foot,Off T,Open Play,35.31600203873593,12.422136565635505
97.8,19.2,Right Foot,Off T,Open Play,30.421702779430348,11.049465835733155
89.7,31.0,Left Foot,Blocked,Open Play,31.608384963487136,13.851102914813833
95.4,66.0,Right Foot,Off T,Open Play,35.793295461580506,8.841696647018528
110.2,23.5,Left Foot,Post,Open Play,19.19088325221119,12.546371427861473
96.3,40.7,Left Foot,Off T,Open Play,23.71033529918968,19.143846609337007
96.4,25.7,Left Foot,Post,Open Play,27.594383486499563,14.212434753289568
104.7,43.9,Right Foot,Off T,Open Play,15.789236840328918,27.68358726668955
105.3,31.7,Left Foot,Goal,Open Play,16.881350656863926,23.615296519328844
104.0,48.1,Left Foot,Goal,Open Play,17.93348822733603,22.72561537519568
112.5,46.9,Right Foot,Saved,Open Play,10.191172650877817,34.32934944905375
104.5,45.5,Left Foot,Goal,Open Play,16.446884203398525,25.97672656754801
96.0,40.1,Right Foot,Saved,Open Play,24.000208332429118,18.9243305289219
110.3,46.9,Right Foot,Saved,Open Play,11.903780911962386,31.68881244686062
111.3,29.4,Left Foot,Saved,Open Play,13.713132391981055,22.024984858761364
103.0,39.3,Left Foot,Saved,Open Play,17.014405661086137,26.440053994092075
113.0,28.6,Right Foot,Off T,Open Play,13.377593206552515,18.96490494838886
104.4,58.4,Right Foot,Saved,Open Play,24.12301805330336,12.43615447653489
88.3,51.6,Right Foot,Off T,Open Play,33.75574025258519,12.7203640008486
107.5,38.1,Left Foot,Off T,Open Play,12.643575443678897,34.803946258798405
95.4,56.9,Right Foot,Off T,Open Play,29.845770219580526,12.678934031101253
114.1,34.5,Left Foot,Off T,Open Play,8.065977932030316,43.8930304419349
110.5,27.9,Right Foot,Off T,Open Play,15.383757668398188,19.004797809180264
104.6,29.0,Left Foot,Blocked,Open Play,18.925115587493785,19.80219688651271
104.3,35.9,Left Foot,Blocked,Open Play,16.226521500309303,26.925339140406567
104.5,43.6,Left Foot,Off T,Open Play,15.91257364476281,27.598028813681715
101.9,49.0,Right Foot,Off T,Open Play,20.214103987068032,20.244672114146077
95.6,46.8,Left Foot,Off T,Open Play,25.32982431838011,17.328990070633512
117.2,45.5,Head,Goal,Open Play,6.1717096496837875,45.39922239172554
90.8,23.5,Right Foot,Off T,Open Play,33.5393798392278,11.89605329120205
95.6,52.8,Right Foot,Off T,Open Play,27.55358415887124,14.716237205792922
107.8,36.7,Left Foot,Off T,Open Play,12.63843344722755,34.17850452357111
104.7,57.0,Left Foot,Saved,Open Play,22.871160880025307,13.5703239348273
105.5,39.8,Head,Off T,Open Play,14.50137924474772,30.839129886222434
110.2,31.3,Left Foot,Blocked,Open Play,13.104579352272241,26.722303344895675
114.9,42.8,Head,Off T,Open Play,5.818075283115536,66.37062226934324
95.1,24.1,Left Foot,Saved,Open Play,29.543527209864436,13.08805714239057
109.8,35.9,Head,Off T,Open Play,10.993179703798173,37.892003884139406
113.0,41.2,Head,Off T,Open Play,7.102112361825882,58.40848429895931
91.8,43.1,Right Foot,Off T,Open Play,28.369878392407678,15.959784233287367
108.9,43.4,Head,Blocked,Open Play,11.609048195265617,36.78412558489691
108.9,35.4,Head,Wayward,Open Play,12.015406776301829,34.673563232805236
114.1,49.8,Right Foot,Off T,Open Play,11.438968484964018,22.341232607822604
115.6,33.1,Head,Goal,Open Play,8.183520025025908,34.62904822076989
96.3,24.7,Right Foot,Saved,Open Play,28.209572843274323,13.6660197206165
114.0,48.7,Right Foot,Off T,Open Play,10.568348972285126,26.639249864186112
108.4,51.2,Right Foot,Saved,Open Play,16.1245154965971,20.82320437868631
95.8,52.6,Left Foot,Goal,Open Play,27.283694764455934,14.884406874225101
106.3,39.8,Right Foot,Goal,Open Play,13.701459776242825,32.54647272794728
91.6,52.9,Right Foot,Blocked,Open Play,31.192467039334996,13.355663086560991
104.7,56.6,Left Foot,Saved,Open Play,22.575429121059912,13.925586520614681
103.7,30.5,Right Foot,Saved,Open Play,18.866372200293302,20.986669030766482
106.3,25.4,Left Foot,Blocked,Open Play,20.021238722916227,15.896225959924625
114.4,37.9,Right Foot,Goal,Open Play,5.980802621722267,66.18838908751638
96.8,27.8,Left Foot,Blocked,Open Play,26.212210894924528,15.459800261544807
110.9,27.3,Left Foot,Off T,Open Play,15.623699945915497,17.700912824091002
108.1,49.9,Right Foot,Goal,Open Play,15.479664079042546,23.06053164514492
112.5,53.8,Right Foot,Blocked,Open Play,15.706368135250107,14.579008487840278
115.6,37.9,Head,Off T,Open Play,4.875448697299568,77.55222075091484
112.1,41.5,Head,Off T,Open Play,8.041144197189855,52.4060054716004
110.9,26.7,Left Foot,Off T,Open Play,16.11521020650987,16.632355314885622
110.2,50.0,Right Foot,Off T,Open Play,14.001428498549709,23.531140451857333
98.7,29.5,Left Foot,Goal,Open Play,23.747420912595956,17.274803281333146
116.4,26.2,Left Foot,Wayward,Open Play,14.261837188805655,8.736972146423733
104.9,31.3,Right Foot,Blocked,Open Play,17.426990560621757,22.77664967469304
93.9,32.9,Right Foot,Saved,Open Play,27.048475003223373,16.265923070875115
102.7,40.1,Right Foot,Saved,Open Play,17.300289014926886,26.03680718462066
88.4,31.1,Right Foot,Off T,Open Play,32.829407548720695,13.392376164331917
111.6,51.7,Right Foot,Goal,Open Play,14.40312466098937,19.34135307413686
107.1,25.1,Left Foot,Blocked,Open Play,19.708373854785687,15.488398159071819
108.8,31.4,Left Foot,Saved,Open Play,14.120906486483086,26.03780428541065
108.2,47.8,Right Foot,Blocked,Open Play,14.144963768069534,27.149681697783183
95.6,36.9,Left Foot,Saved,Open Play,24.59613790821641,18.336541196899688
98.6,52.4,Right Foot,Off T,Open Play,24.732973941683607,16.033769000438664
106.6,31.6,Right Foot,Saved,Open Play,15.815182578775374,24.60232564838361
108.1,36.4,Right Foot,Off T,Open Play,12.432618388738558,34.489742205795494
114.1,31.2,Left Foot,Saved,Open Play,10.59481005020855,26.122852230388553
111.4,40.1,Left Foot,Blocked,Open Play,8.600581375697804,49.88293994244991
103.2,30.7,Left Foot,Off T,Open Play,19.20234360696631,20.858240594603878
97.3,39.7,Left Foot,Saved,Open Play,22.701982292302144,19.98384349487257
98.2,54.3,Left Foot,Saved,Open Play,26.071632093139083,14.722102741326998
111.0,45.6,Head,Off T,Open Play,10.600000000000001,36.76701227845226
92.2,54.5,Right Foot,Off T,Open Play,31.35426605742829,12.951037045415577
98.9,55.4,Right Foot,Off T,Open Play,26.12221276997796,14.214743861783536
95.1,34.4,Right Foot,Off T,Open Play,25.5219513360558,17.407152695591712
103.6,27.3,Right Foot,Saved,Open Play,20.742468512691545,17.573877626066714
99.5,46.6,Left Foot,Blocked,Open Play,21.536248512682054,20.114081917978353
111.0,51.6,Right Foot,Off T,Open Play,14.681961721786365,19.83912670924332
101.2,26.9,Right Foot,Off T,Open Play,22.913969538253294,16.45989717799405
98.2,40.4,Right Foot,Blocked,Open Play,21.803669415949233,20.78804382106974
111.6,55.8,Left Foot,Off T,Open Play,17.894133116750865,12.456993525517614
95.4,51.5,Right Foot,Goal,Open Play,27.155294143131645,15.258949214319763
113.2,59.7,Right Foot,Saved,Open Play,20.840585404445818,7.409215262540539
100.9,33.5,Left Foot,Blocked,Open Play,20.175727991822246,21.342221863292252
95.1,27.9,Right Foot,Off T,Open Play,27.684291574826332,14.86638777265849
99.9,49.7,Left Foot,Off T,Open Play,22.318154045529838,18.445644320186837
106.2,52.0,Right Foot,Saved,Open Play,18.287700784953802,19.12092564054298
100.9,41.9,Right Foot,Blocked,Open Play,19.194269978303414,23.440280616531002
111.8,47.7,Left Foot,Goal,Open Play,11.248555462813885,30.689301564807344
96.8,52.9,Right Foot,Saved,Open Play,26.545244395183104,15.08355492543655
106.9,55.4,Right Foot,Off T,Open Play,20.218061232472312,14.939769928092568
95.9,42.1,Right Foot,Off T,Open Play,24.19132075766017,18.711708746915413
103.5,52.4,Right Foot,Goal,Open Play,20.640009689920205,17.845618512570567
111.4,57.9,Right Foot,Off T,Open Play,19.858751219550534,10.305646006118975
109.9,38.3,Left Foot,Blocked,Open Play,10.24207010325549,42.26727254612695
110.6,48.2,Head,Blocked,Open Play,12.473972903610147,28.310544896188397
97.9,19.9,Right Foot,Blocked,Open Play,29.873399538720058,11.405197035317654
105.2,43.0,Left Foot,Blocked,Open Play,15.100993344810131,29.178344971725885
102.1,39.8,Right Foot,Blocked,Open Play,17.901117283566414,25.19024685139324
94.4,29.6,Right Foot,Off T,Open Play,27.631865662672862,15.321510074864808
103.8,21.3,Left Foot,Off T,Open Play,24.74126108346137,12.265372263508471
115.3,48.7,Right Foot,Saved,Open Play,9.888377015466192,24.69155816347808
107.7,42.4,Head,Goal,Open Play,12.53195914452325,34.90058938902958
98.0,27.6,Right Foot,Saved,Open Play,25.253910588263356,15.805089531324272
100.8,28.7,Right Foot,Blocked,Open Play,22.2784649381415,17.733244543047803
87.2,28.6,Right Foot,Blocked,Open Play,34.72463102755737,12.436995802402805
103.4,42.7,Right Foot,Blocked,Open Play,16.818144963104576,26.457594852366523
96.0,54.7,Left Foot,Saved,Open Play,28.144093518889537,13.895627174307782
83.9,28.5,Right Foot,Off T,Open Play,37.8874649455463,11.50029454001761
108.0,55.4,Left Foot,Off T,Open Play,19.523319389898838,14.729659918570649
94.5,28.1,Right Foot,Blocked,Open Play,28.14000710731964,14.731566643911538
107.1,37.8,Head,Wayward,Open Play,13.086252328302406,33.61334927745733
110.0,28.5,Left Foot,Saved,Open Play,15.239750654128171,20.30156056274343
110.6,36.1,Right Foot,Post,Open Play,10.176934705499496,40.65405763662293
103.2,53.4,Right Foot,Blocked,Open Play,21.489532335534896,16.777034062109063
96.4,42.4,Right Foot,Blocked,Open Play,23.721720005092372,19.051439848372976
108.0,35.6,Head,Saved,Open Play,12.781236246936365,33.08286776556229
100.8,27.5,Right Foot,Off T,Open Play,22.910477952238363,16.79556820091666
100.6,50.3,Right Foot,Blocked,Open Play,21.96474447836806,18.40362052358609
109.3,38.4,Head,Off T,Open Play,10.818964830333819,40.268115195232056
103.2,31.2,Right Foot,Saved,Open Play,18.965231345807513,21.358552377060604
110.2,28.5,Left Foot,Off T,Open Play,15.109268678529745,20.269497592156156
113.7,37.7,Right Foot,Goal,Open Play,6.706713054842882,60.10109816138549
103.8,37.2,Right Foot,Blocked,Open Play,16.440194646049665,27.006773707821043
104.2,45.2,Left Foot,Blocked,Open Play,16.633700730745396,25.868082434145446
105.1,53.2,Left Foot,Off T,Open Play,19.90602923739439,17.405059037151453
109.5,45.1,Left Foot,Saved,Open Play,11.673045875006233,34.93378369526167
116.3,28.6,Left Foot,Blocked,Open Play,11.985407794480754,13.055247223796592
105.4,40.8,Right Foot,Goal,Open Play,14.621901381147385,30.561657468759723
102.4,29.6,Left Foot,Saved,Open Play,20.443091742689013,19.306300340600398
92.2,53.6,Left Foot,Blocked,Open Play,30.948344059093046,13.286627205821341
107.6,27.5,Left Foot,Wayward,Open Play,17.607100840286005,18.64457442616475
108.8,28.9,Right Foot,Saved,Open Play,15.768639763784323,21.063086181967485
104.5,27.0,Left Foot,Off T,Open Play,20.22992832414391,17.5011597419894
102.9,35.8,Right Foot,Blocked,Open Play,17.608236708995022,24.94912069312435
112.4,37.0,Right Foot,Goal,Open Play,8.170679286326193,50.142560773621575
102.5,35.9,Right Foot,Blocked,Open Play,17.97386992275175,24.509995118369577
115.9,51.1,Right Foot,Off T,Open Play,11.833004690272036,14.814035077530555
107.5,49.4,Right Foot,Blocked,Open Play,15.640012787718556,23.62582777369528
98.5,28.2,Left Foot,Off T,Open Play,24.525293066546627,16.371260078774558
103.4,40.2,Right Foot,Off T,Open Play,16.6012047755577,27.092298068745322
101.1,37.6,Left Foot,Goal,Open Play,19.051771571168917,23.546250228357973
110.1,26.0,Left Foot,Saved,Open Play,17.14671980292441,15.901290190469851
102.4,46.0,Left Foot,Saved,Open Play,18.59462287867113,23.121377053107672
102.8,28.2,Left Foot,Blocked,Open Play,20.858571379651103,18.17698729033687
103.2,43.6,Left Foot,Saved,Open Play,17.18138527593162,25.705017468295427
113.4,46.0,Head,Off T,Open Play,8.919641248391098,39.71679004965794
95.7,26.7,Left Foot,Saved,Open Play,27.701624501101012,14.505711991629866
103.2,34.9,Right Foot,Off T,Open Play,17.557049866079435,24.696766574759724
109.5,49.9,Right Foot,Goal,Open Play,14.431216164966832,23.600918735924548
111.6,44.5,Head,Wayward,Open Play,9.529428104561159,41.93258056945671
106.4,31.8,Left Foot,Blocked,Open Play,15.880806024884247,24.732054101518283
117.7,49.3,Right Foot,Off T,Open Play,9.580187889597987,13.647767213465482
114.2,38.2,Head,Off T,Open Play,6.072890580275587,65.77225468204587
110.4,42.1,Right Foot,Saved,Open Play,9.827003612495515,43.62766867275933
107.9,33.1,Head,Saved,Open Play,13.929106216839608,28.535540256283518
99.8,25.5,Left Foot,Off T,Open Play,24.865437860612875,15.019248048881874
94.6,39.5,Right Foot,Saved,Open Play,25.404920783186874,17.89226011252709
110.1,47.2,Head,Off T,Open Play,12.241323457861906,30.61310581121117
101.8,40.1,Left Foot,Blocked,Open Play,18.2002747232013,24.790121815585064
113.2,43.7,Right Foot,Goal,Open Play,7.741446893184761,51.07785026643997
106.6,29.5,Right Foot,Goal,Open Play,17.023806859806655,21.38095730463412
94.1,40.4,Right Foot,Saved,Open Play,25.903088618927285,17.55478632499236
100.8,28.8,Right Foot,Off T,Open Play,22.22791038311969,17.81144016527805
116.5,48.9,Head,Off T,Open Play,9.563472172804184,20.357750357448158
106.1,38.0,Left Foot,Blocked,Open Play,14.043147795277244,31.535470539995583
108.1,48.1,Right Foot,Saved,Open Play,14.395138068111752,26.466687361142583
113.5,37.1,Head,Off T,Open Play,7.117583859709697,56.31501819915449
109.5,42.8,Right Foot,Goal,Open Play,10.866922287382016,39.44766440482112
114.8,34.2,Head,Goal,Open Play,7.789736837660178,42.95553897162421
104.9,46.6,Left Foot,Off T,Open Play,16.479381056338244,25.298646629759705
116.2,30.0,Right Foot,Goal,Open Play,10.697663296253065,17.161606237240708
108.1,28.4,Left Foot,Off T,Open Play,16.618363336983585,20.098310344366322
115.8,32.3,Right Foot,Blocked,Open Play,8.770974860299171,28.874648098691225
92.8,22.5,Left Foot,Blocked,Open Play,32.34331461059612,11.928009780611383
107.3,26.0,Left Foot,Saved,Open Play,18.90211628363343,16.577954966110585
95.1,45.7,Right Foot,Saved,Open Play,25.54407954888961,17.378111411560738
104.4,41.8,Right Foot,Blocked,Open Play,15.703502793962874,28.42211359248037
110.8,35.8,Head,Off T,Open Play,10.11335750381643,40.465393054739806
109.9,40.5,Head,Saved,Open Play,10.112368664165675,43.128075897791135
97.3,28.8,Right Foot,Blocked,Open Play,25.312645061312736,16.208385759886223
95.9,34.0,Right Foot,Saved,Open Play,24.835659846277483,17.79144184401102
113.1,34.0,Right Foot,Post,Open Play,9.143850392476907,39.22982529610451
115.4,37.5,Left Foot,Goal,Open Play,5.235456045083365,72.77372296113953
108.6,46.2,Right Foot,Blocked,Open Play,12.976902558006673,30.89736516026649
114.0,32.5,Head,Off T,Open Play,9.604686356149273,32.19075125975293
112.4,53.6,Right Foot,Blocked,Open Play,15.579473675320356,15.011920525575537
107.6,31.0,Left Foot,Saved,Open Play,15.321879780235848,24.39262793368323
112.2,24.3,Right Foot,Blocked,Open Play,17.53082998605599,12.08951884521898
109.7,37.4,Head,Saved,Open Play,10.623088063270488,40.391143455433486
106.6,32.0,Left Foot,Off T,Open Play,15.606408939919527,25.22440022131598
113.4,49.5,Right Foot,Wayward,Open Play,11.567627241573785,24.140933597243883
102.5,29.9,Left Foot,Blocked,Open Play,20.205444810743465,19.641794206144517
107.3,48.4,Head,Saved,Open Play,15.226621424334423,25.20623677208433
105.8,32.1,Left Foot,Blocked,Open Play,16.249615380063616,24.606462281263497
109.4,46.0,Left Foot,Blocked,Open Play,12.180311982868087,32.64675015170398
100.1,29.8,Right Foot,Off T,Open Play,22.3617977810372,18.20560336471046
110.7,21.3,Left Foot,Saved,Open Play,20.88492279133442,10.041114661399423
106.5,47.2,Right Foot,Saved,Open Play,15.3,26.34499974114725
107.9,37.1,Right Foot,Blocked,Open Play,12.442668524074723,34.88828993364495
98.9,51.5,Right Foot,Blocked,Open Play,24.03039741660549,16.733129334084424
112.9,39.1,Head,Saved,Open Play,7.156814934033149,58.19817270965867
113.1,24.7,Left Foot,Off T,Open Play,16.78392087683924,11.73642349756581
115.1,39.6,Head,Goal,Open Play,4.916299421312748,78.22704172315079
111.8,30.4,Right Foot,Off T,Open Play,12.625371281669308,24.58227748101668
109.1,23.8,Left Foot,Blocked,Open Play,19.52562418976664,13.427484840670253
109.5,50.9,Right Foot,Blocked,Open Play,15.134728276384745,21.51709318660232
