location_x,location_y,body_part,outcome,shot_type,distance,degrees_subtended
95.0,49.3,Left Foot,Goal,Open Play,25.555625603768732,16.04349104999897
105.5,51.7,Right Foot,Off T,Open Play,16.417673403987546,19.305613211141257
117.2,29.0,Left Foot,Blocked,Open Play,7.539230729988304,11.227886067790878
113.5,38.2,Head,Off T,Open Play,6.5,60.441760863514176
113.3,52.0,Head,Saved,Open Play,10.435037134576955,17.224675796716323
102.9,26.4,Right Foot,Off T,Open Play,19.610456394485055,16.51552339952596
86.7,34.5,Right Foot,Saved,Open Play,33.333766663850035,13.34352100019994
106.7,48.4,Right Foot,Goal,Open Play,14.008925726121896,24.68873943141221
90.6,28.0,Right Foot,Blocked,Open Play,30.469000639994746,13.33368098224279
115.5,46.2,Head,Blocked,Open Play,5.008991914547279,40.140561171051324
110.7,45.0,Head,Saved,Open Play,9.353608929178082,37.92355310500245
117.3,33.4,Left Foot,Off T,Open Play,3.7483329627982656,31.79059910484296
90.2,36.4,Right Foot,Off T,Open Play,29.799999999999997,15.076381802988381
99.6,50.6,Left Foot,Off T,Open Play,21.44108206224677,17.66285882988257
101.0,63.0,Left Foot,Saved,Open Play,26.870057685088806,9.865806943084365
103.2,32.9,Left Foot,Saved,Open Play,17.083617883809037,22.99847437631921
113.6,48.8,Right Foot,Off T,Open Play,8.000000000000002,26.565051177078022
98.2,49.9,Left Foot,Saved,Open Play,22.584286572747875,17.378317389707508
102.1,47.8,Right Foot,Off T,Open Play,18.29890707118871,21.408170777563164
114.6,41.4,Head,Post,Open Play,5.400000000000006,70.70995378081122
106.8,43.9,Left Foot,Goal,Open Play,13.200000000000003,31.333932297126438
101.4,24.2,Right Foot,Saved,Open Play,22.027255843613382,14.398517401612322
86.6,28.4,Right Foot,Off T,Open Play,34.25375891781806,12.216578656501413
101.3,58.0,Left Foot,Off T,Open Play,23.360008561642267,12.81462037482023
107.7,24.2,Left Foot,Saved,Open Play,17.04494059831245,14.33948729015351
89.5,29.6,Right Foot,Off T,Open Play,31.164242329952447,13.422672548605915
117.9,40.3,Left Foot,Goal,Open Play,2.0999999999999943,124.39256912722534
100.8,46.5,Right Foot,Off T,Open Play,19.362076334938877,21.25449642932152
103.0,40.7,Right Foot,Saved,Open Play,17.0,26.440053994092075
111.8,34.4,Head,Off T,Open Play,8.354639429682173,38.45621143434404
94.4,25.6,Right Foot,Saved,Open Play,27.631865662672862,13.597243056851205
112.6,38.7,Head,Blocked,Open Play,7.400000000000006,55.65610186408973
111.2,28.5,Left Foot,Saved,Open Play,11.562439189029273,19.974555586662067
113.1,45.9,Right Foot,Goal,Open Play,7.156814934033161,39.729122401402726
113.8,30.3,Head,Blocked,Open Play,8.421995013059556,23.05661517615656
88.7,52.5,Right Foot,Off T,Open Play,32.43362452764106,12.603106228686292
114.7,50.5,Right Foot,Saved,Open Play,8.3868945385047,19.115043617053637
103.9,29.0,Left Foot,Blocked,Open Play,17.55591068557823,19.475739945925216
115.9,30.7,Head,Blocked,Open Play,6.700746227100379,20.59199889176762
91.2,42.4,Right Foot,Wayward,Open Play,28.799999999999997,15.708637829015743
110.9,43.7,Head,Off T,Open Play,9.099999999999994,42.12454631601475
92.1,44.1,Right Foot,Saved,Open Play,27.900179210893974,15.983845919532078
102.9,25.7,Left Foot,Off T,Open Play,19.962464777677123,15.879283599168645
105.5,43.1,Right Foot,Off T,Open Play,14.5,29.640653280256522
91.2,33.6,Left Foot,Blocked,Open Play,28.899826989101506,15.09157267859483
83.0,49.9,Right Foot,Off T,Open Play,37.467452542173184,11.529901417065549
107.4,41.5,Head,Saved,Open Play,12.599999999999994,34.80410921429472
94.0,53.4,Right Foot,Off T,Open Play,27.64706132665821,13.914783486470176
92.1,36.6,Right Foot,Off T,Open Play,27.900000000000006,16.086676332254825
75.1,79.6,Right Foot,Off T,Open Play,57.30069807602696,5.748476714958213
114.7,50.4,Head,Saved,Open Play,8.309632964216888,19.42258674150819
91.7,21.3,Right Foot,Off T,Open Play,31.890123863039477,11.284874738065223
85.4,41.5,Right Foot,Saved,Open Play,34.599999999999994,13.164828049212401
103.6,33.5,Right Foot,Off T,Open Play,16.589454481688065,23.96176865576003
94.4,45.5,Right Foot,Blocked,Open Play,25.643907658545327,17.006234755459822
107.8,48.5,Left Foot,Blocked,Open Play,13.0034610777285,25.449245863920595
94.7,24.8,Right Foot,Blocked,Open Play,27.668212808202842,13.31623322187311
113.4,34.2,Head,Goal,Open Play,6.841052550594822,40.78582147726598
99.9,19.8,Right Foot,Blocked,Open Play,25.815692901799085,11.41992894533184
105.1,48.9,Right Foot,Blocked,Open Play,15.685024705112841,22.681172195736206
113.9,47.3,Head,Blocked,Open Play,6.935416353759874,33.226144227353714
102.8,27.9,Left Foot,Saved,Open Play,19.01183841715472,17.89087068476114
96.2,46.7,Left Foot,Saved,Open Play,23.95266164750798,17.73545202809305
91.2,35.9,Left Foot,Wayward,Open Play,28.800173610587834,15.509694949655074
103.5,40.2,Left Foot,Off T,Open Play,16.5,27.250349191999558
92.5,36.4,Left Foot,Off T,Open Play,27.5,16.282197689849625
104.9,47.9,Right Foot,Off T,Open Play,15.595512174981616,23.759149551904777
97.1,52.5,Right Foot,Blocked,Open Play,24.42662481801365,15.409785430114304
105.6,44.4,Right Foot,Blocked,Open Play,14.40555448429529,28.665296892334677
100.2,39.0,Right Foot,Blocked,Open Play,19.799999999999997,22.787985884296088
99.7,30.4,Right Foot,Goal,Open Play,21.05825253908785,18.397975857836915
99.8,47.2,Right Foot,Saved,Open Play,20.451894777746148,20.004660779708754
103.0,46.7,Head,Wayward,Open Play,17.21307642462555,23.162253414739844
111.6,40.2,Head,Blocked,Open Play,8.400000000000006,50.90614111377047
117.3,42.5,Right Foot,Goal,Open Play,2.700000000000003,96.49735746437145
101.2,42.7,Right Foot,Saved,Open Play,18.799999999999997,23.57084751562995
108.8,44.5,Head,Saved,Open Play,11.211155159036917,34.63975132947782
109.7,38.8,Head,Off T,Open Play,10.299999999999997,41.99516592040678
85.4,34.9,Left Foot,Blocked,Open Play,34.61748113309228,12.914482692818936
90.9,50.2,Right Foot,Saved,Open Play,29.753151093623675,13.983595178222147
113.1,39.7,Head,Blocked,Open Play,6.900000000000006,60.13231032241249
94.0,31.3,Right Foot,Blocked,Open Play,26.421392847463586,15.787071473835022
108.6,37.6,Head,Saved,Open Play,11.400000000000006,37.29933383731303
115.1,45.1,Head,Blocked,Open Play,5.021951811795894,49.04668773343563
86.6,57.1,Left Foot,Wayward,Open Play,35.87715150342904,10.866213298313625
117.0,48.0,Right Foot,Saved,Open Play,5.0,22.83365417791753
115.9,54.2,Right Foot,Off T,Open Play,10.99317970379817,9.202828067065974
108.5,48.3,Head,Off T,Open Play,12.277621919573837,26.423757899756907
109.9,35.7,Head,Wayward,Open Play,10.104454463255298,37.71140143046953
99.7,46.8,Right Foot,Saved,Open Play,20.492193635626222,20.160544051357547
107.8,24.1,Right Foot,Off T,Open Play,17.042593699317017,14.202170910835434
95.0,39.6,Left Foot,Saved,Open Play,25.0,18.17609262236339
103.7,48.8,Left Foot,Blocked,Open Play,16.992056967889432,21.73313012206491
112.9,30.7,Left Foot,Saved,Open Play,8.860022573334671,25.164596078514453
109.2,27.0,Left Foot,Blocked,Open Play,14.058449416631975,17.76687391196234
115.7,37.3,Head,Wayward,Open Play,4.299999999999997,74.12942570746876
115.1,38.4,Left Foot,Off T,Open Play,4.900000000000006,74.90949899167865
97.4,34.6,Right Foot,Blocked,Open Play,22.643321311150444,19.03908606506145
100.3,46.8,Right Foot,Blocked,Open Play,19.897989848223364,20.64320151008933
103.3,42.7,Left Foot,Blocked,Open Play,16.700000000000003,26.31171223967488
101.2,22.1,Left Foot,Blocked,Open Play,23.380547470065792,12.877839395061145
113.2,42.5,Right Foot,Saved,Open Play,6.799999999999997,56.147395132596635
98.2,25.1,Right Foot,Blocked,Open Play,24.373140954747704,14.359336544244606
116.2,26.8,Right Foot,Off T,Open Play,9.953893710503442,9.984506925289462
111.5,23.0,Left Foot,Off T,Open Play,15.532224567009067,11.14228471924729
88.7,28.3,Left Foot,Saved,Open Play,32.23321268505514,12.817541081154944
102.2,45.0,Right Foot,Blocked,Open Play,17.82806775845324,23.606497209833304
112.7,31.2,Head,Blocked,Open Play,8.736704184073075,26.977057775185724
113.6,30.0,Head,Saved,Open Play,8.772684879784528,22.280438945393307
106.3,26.8,Right Foot,Blocked,Open Play,16.502424064360973,17.579612980686274
88.6,36.4,Left Foot,Blocked,Open Play,31.400000000000006,14.335946118273391
88.6,49.2,Left Foot,Blocked,Open Play,31.827660925679105,13.397883937959632
101.4,58.4,Left Foot,Off T,Open Play,23.522754940695187,12.548407549342437
96.2,36.1,Right Foot,Blocked,Open Play,23.799999999999997,18.60343408517419
114.8,53.7,Right Foot,Blocked,Open Play,11.005907504608608,11.822965732932037
109.4,41.3,Right Foot,Blocked,Open Play,10.599999999999994,40.855376258895724
95.0,41.4,Right Foot,Blocked,Open Play,25.0,18.126049301413346
114.2,43.2,Right Foot,Goal,Open Play,5.799999999999997,58.9999389616249
97.1,51.3,Right Foot,Blocked,Open Play,24.03539057306954,16.066666693877
92.5,51.2,Left Foot,Blocked,Open Play,28.426923857498196,14.258874993860651
109.9,24.8,Left Foot,Off T,Open Play,15.081445554057472,14.297449252091694
103.8,49.1,Right Foot,Blocked,Open Play,16.983815825661797,21.4856837545808
113.1,45.8,Right Foot,Blocked,Open Play,7.130918594402832,40.23045335417642
112.5,49.6,Right Foot,Off T,Open Play,9.360021367496978,24.377085650907976
113.3,47.9,Other,Saved,Open Play,7.752418977325724,30.416154383768152
107.0,50.2,Right Foot,Off T,Open Play,14.402777509911067,22.02856541828175
113.5,52.5,Right Foot,Off T,Open Play,10.700467279516348,15.903922307360645
100.5,36.2,Right Foot,Goal,Open Play,19.5,22.38903790259176
108.2,38.2,Head,Saved,Open Play,11.799999999999997,36.736300672956325
101.5,31.5,Left Foot,Blocked,Open Play,19.03943276465977,20.37463022440583
114.4,33.7,Head,Blocked,Open Play,6.0539243470661175,39.13889041498357
103.0,18.8,Right Foot,Saved,Open Play,24.18346542578214,10.661213362278353
100.3,55.4,Left Foot,Off T,Open Play,22.760711763914593,14.50328227822714
110.9,52.9,Right Foot,Off T,Open Play,12.728707711311461,17.335837809957088
60.3,40.9,Right Foot,Off T,Open Play,59.7,7.664639118938526
112.1,22.2,Right Foot,Blocked,Open Play,15.901257811883942,9.869800816794365
110.9,52.3,Right Foot,Saved,Open Play,12.316655390161724,18.458588945158997
115.7,41.0,Left Foot,Goal,Open Play,4.299999999999997,84.20696457643274
95.7,27.3,Right Foot,Off T,Open Play,25.810462994684922,14.799893616768413
99.5,29.2,Right Foot,Blocked,Open Play,21.59837956884729,17.47638660039534
107.0,56.5,Left Foot,Blocked,Open Play,18.034688796871432,13.742625007506215
113.8,36.3,Right Foot,Blocked,Open Play,6.200000000000003,53.92937882634325
114.1,37.9,Head,Goal,Open Play,5.900000000000006,63.805159556088974
108.6,21.7,Right Foot,Blocked,Open Play,18.287974190707953,11.485343441336601
100.7,47.7,Left Foot,Goal,Open Play,19.651463049859668,20.372490820071985
113.6,39.2,Head,Goal,Open Play,6.400000000000006,63.43494882292198
99.7,43.3,Right Foot,Off T,Open Play,20.299999999999997,21.753818817190623
108.1,26.5,Left Foot,Saved,Open Play,15.226949793047856,17.183254494931514
111.2,35.4,Head,Off T,Open Play,8.820430828479976,40.440963080054495
107.6,37.6,Right Foot,Off T,Open Play,12.400000000000006,34.65195157122516
106.4,23.2,Left Foot,Blocked,Open Play,18.676188047886,13.55719292953563
107.7,26.6,Left Foot,Blocked,Open Play,15.480633061990712,17.35557888375207
113.1,33.5,Head,Saved,Open Play,7.338937252763515,36.7729631816301
94.9,49.7,Right Foot,Blocked,Open Play,25.739075352467495,15.832051282184514
112.8,43.2,Head,Off T,Open Play,7.200000000000003,51.340191745909905
114.1,37.1,Right Foot,Post,Open Play,5.900000000000006,60.02816975258561
90.8,19.0,Right Foot,Saved,Open Play,33.78816360798557,10.361348206679796
111.8,39.3,Head,Off T,Open Play,8.200000000000003,51.74185115943288
93.9,49.1,Right Foot,Off T,Open Play,26.593608254616367,15.596380516468058
90.2,18.8,Right Foot,Blocked,Open Play,34.40755730940515,10.226381524173721
104.5,55.9,Right Foot,Post,Open Play,19.541238445912274,14.570211230932227
111.0,24.9,Left Foot,Wayward,Open Play,14.290206436577465,13.80550305480512
89.3,50.8,Left Foot,Off T,Open Play,31.444077343754262,13.248724440075602
110.7,33.2,Head,Saved,Open Play,9.71236325515062,32.51214437109183
88.7,45.9,Right Foot,Saved,Open Play,31.35761470520358,14.07809081617536
106.7,48.5,Right Foot,Off T,Open Play,14.040655255364685,24.53091957238308
92.6,33.0,Left Foot,Off T,Open Play,27.563744302978876,15.62510794621293
102.2,47.3,Right Foot,Saved,Open Play,18.10331461362808,21.90566207283899
102.9,41.5,Right Foot,Blocked,Open Play,17.099999999999994,26.14738346978359
99.0,51.6,Right Foot,Goal,Open Play,22.332935319836487,16.711643477841847
106.4,26.4,Right Foot,Blocked,Open Play,16.646921637347845,17.088166565118065
116.1,34.9,Left Foot,Off T,Open Play,4.052159917870967,51.050235822898756
101.1,24.4,Right Foot,Saved,Open Play,22.175887806354005,14.501829898410149
115.0,32.2,Right Foot,Saved,Open Play,6.280127387243031,29.801392958570805
98.7,54.2,Right Foot,Goal,Open Play,23.61630792482178,14.924054080207698
113.2,45.1,Head,Off T,Open Play,6.888396039717806,44.04213902383157
103.0,51.4,Right Foot,Blocked,Open Play,18.540765895722863,18.649666401379122
96.6,23.3,Right Foot,Off T,Open Play,26.624237078271374,13.006233469814367
110.4,36.5,Right Foot,Off T,Open Play,9.599999999999994,40.98019366248687
117.2,34.6,Head,Post,Open Play,3.1304951684997024,46.84761026599461
104.4,44.5,Right Foot,Blocked,Open Play,15.6080107637072,26.74894558325476
107.9,26.2,Right Foot,Blocked,Open Play,15.570806016388486,16.78848992429859
91.9,15.9,Right Foot,Off T,Open Play,34.54880605751811,9.423765161683672
80.9,50.4,Right Foot,Wayward,Open Play,39.62032306783981,10.922165018436564
102.7,44.1,Right Foot,Blocked,Open Play,17.300289014926886,24.758188080513218
111.3,38.5,Head,Saved,Open Play,8.700000000000003,48.33275486433858
112.0,33.8,Head,Off T,Open Play,8.296987405076617,36.516171873658934
112.6,42.4,Right Foot,Goal,Open Play,7.400000000000006,53.05584498627647
113.7,41.5,Left Foot,Blocked,Open Play,6.299999999999997,62.76591063786632
111.6,38.4,Head,Off T,Open Play,8.400000000000006,49.63546342690261
110.4,43.3,Right Foot,Wayward,Open Play,9.599999999999994,41.42040010192283
109.1,28.3,Left Foot,Off T,Open Play,13.345411196362594,19.990783062401782
107.4,35.3,Head,Off T,Open Play,12.619429464123957,31.444324960084725
112.6,46.8,Left Foot,Saved,Open Play,7.912016177940997,34.85607665538326
117.5,32.7,Right Foot,Blocked,Open Play,4.140048308896888,24.671576985812873
98.6,26.1,Right Foot,Saved,Open Play,23.57901609482466,15.084694040187935
105.6,38.9,Head,Blocked,Open Play,14.400000000000006,30.88887730307137
109.0,25.4,Left Foot,Off T,Open Play,15.27612516314265,15.46093299705533
102.4,48.2,Left Foot,Wayward,Open Play,18.09419796509367,21.30716121163473
109.3,53.6,Left Foot,Blocked,Open Play,14.37532608325808,16.80396418798821
113.0,34.8,Left Foot,Wayward,Open Play,7.102112361825882,43.00601954762126
114.5,33.9,Right Foot,Blocked,Open Play,5.88727441181401,40.53153595269454
96.9,44.7,Right Foot,Off T,Open Play,23.110603626906844,18.901842395759427
97.6,20.8,Right Foot,Saved,Open Play,27.070278905101816,11.845391459584702
104.9,32.6,Left Foot,Blocked,Open Play,15.478048972658014,24.362183989624306
93.6,46.8,Left Foot,Saved,Open Play,26.548069609672194,16.194831763097465
98.4,49.9,Right Foot,Blocked,Open Play,22.391292950609166,17.484470081123316
99.9,51.5,Left Foot,Saved,Open Play,21.453671014537342,17.175135965365246
103.9,24.4,Right Foot,Blocked,Open Play,19.84363877921587,14.826706530809908
110.2,30.6,Left Foot,Off T,Open Play,11.189280584559489,24.964718332304546
108.5,35.7,Head,Off T,Open Play,11.503912377969506,34.32512445110731
89.3,39.2,Right Foot,Blocked,Open Play,30.700000000000003,14.837061733229591
106.7,27.7,Left Foot,Goal,Open Play,15.677372228788853,18.820599289945324
87.1,39.6,Left Foot,Off T,Open Play,32.900000000000006,13.862060017873095
94.1,47.1,Left Foot,Saved,Open Play,26.084861510078987,16.37326404917262
107.9,36.3,Right Foot,Goal,Open Play,12.099999999999994,33.891457837247565
110.9,41.0,Right Foot,Blocked,Open Play,9.099999999999994,47.032472837592316
110.3,33.0,Right Foot,Saved,Open Play,10.153324578678653,31.407860043640408
92.6,37.5,Right Foot,Saved,Open Play,27.400000000000006,16.47887420642129
116.6,48.5,Head,Off T,Open Play,5.640035460881433,21.856746605287483
99.6,50.7,Left Foot,Off T,Open Play,21.47207488809594,17.594275021746007
112.0,41.1,Right Foot,Blocked,Open Play,8.0,52.44309127322985
102.8,47.5,Left Foot,Blocked,Open Play,17.552492700468502,22.264886826991418
96.0,46.3,Left Foot,Blocked,Open Play,24.10995644956664,17.753268635153336
89.3,33.6,Right Foot,Saved,Open Play,30.793668180325646,14.24438074154201
101.2,56.1,Right Foot,Off T,Open Play,22.357325421436258,14.148034460711354
99.8,29.3,Right Foot,Saved,Open Play,21.28215214681072,17.69442100533087
112.8,27.9,Right Foot,Wayward,Open Play,10.837435120913069,17.539108673485696
113.6,43.0,Head,Goal,Open Play,6.400000000000006,56.44442936198522
94.5,52.5,Left Foot,Saved,Open Play,26.879360111431225,14.47029410006589
103.1,49.2,Right Foot,Off T,Open Play,17.681911661356082,20.889423801970732
98.2,42.7,Right Foot,Wayward,Open Play,21.799999999999997,20.496937728270325
110.0,30.9,Left Foot,Saved,Open Play,11.225417586887358,25.621796480302503
107.5,27.7,Right Foot,Wayward,Open Play,15.004665940966497,18.9322812406765
112.3,48.7,Right Foot,Off T,Open Play,9.021086409075131,27.37214223374116
108.6,51.6,Right Foot,Goal,Open Play,13.701094846763164,20.15174703421186
110.8,41.3,Head,Blocked,Open Play,9.200000000000003,46.30150054141241
103.9,64.7,Right Foot,Off T,Open Play,26.22403477728017,8.583621480113967
92.4,26.9,Right Foot,Saved,Open Play,29.061486541469275,13.533002970795915
109.1,55.1,Right Foot,Off T,Open Play,15.556991997169638,14.766578049614777
101.4,26.3,Right Foot,Saved,Open Play,20.97736875778275,16.037451318424562
104.8,24.3,Right Foot,Blocked,Open Play,19.181501505356668,14.760365887865701
101.7,54.4,Right Foot,Blocked,Open Play,21.04875293218104,15.546289282586292
113.5,31.5,Head,Blocked,Open Play,7.905694150420948,27.8304148424889
114.9,39.9,Head,Goal,Open Play,5.099999999999994,76.20190872971679
101.9,32.6,Right Foot,Off T,Open Play,18.416568627190024,21.565362311155663
101.1,23.3,Left Foot,Saved,Open Play,22.770595073471405,13.703132224005167
115.1,31.8,Right Foot,Off T,Open Play,6.453681120105025,27.51636968020834
108.2,33.2,Right Foot,Saved,Open Play,12.12765434863642,29.11771399831805
107.5,38.4,Head,Goal,Open Play,12.5,35.000904934749535
101.8,23.4,Right Foot,Off T,Open Play,22.135943621178658,13.84440563731597
105.4,54.8,Right Foot,Off T,Open Play,18.16039647144301,15.675942044790071
92.0,36.7,Right Foot,Saved,Open Play,28.0,16.044639876328002
116.5,46.4,Right Foot,Blocked,Open Play,4.243819034784588,36.96094480516333
109.9,30.3,Right Foot,Saved,Open Play,11.597413504743198,24.162895184043396
98.8,43.4,Right Foot,Blocked,Open Play,21.200000000000003,20.863024191677816
110.7,51.0,Right Foot,Saved,Open Play,11.640017182117901,21.232743270189303
97.7,41.3,Right Foot,Blocked,Open Play,22.299999999999997,20.272892507593873
108.6,18.3,Right Foot,Off T,Open Play,21.053503271427303,8.86317561794285
108.3,33.2,Head,Wayward,Open Play,12.030378215168467,29.250705348746443
111.1,40.9,Right Foot,Blocked,Open Play,8.900000000000006,48.03947435324312
108.4,40.5,Head,Wayward,Open Play,11.599999999999994,37.99264901499444
106.9,40.2,Head,Saved,Open Play,13.099999999999994,33.952599006966814
103.1,33.3,Right Foot,Off T,Open Play,17.114321488157227,23.262323278811795
109.6,31.0,Left Foot,Blocked,Open Play,11.539497389401332,25.663376064071677
99.3,25.3,Left Foot,Blocked,Open Play,23.30193125043502,14.759265201925858
100.2,29.4,Left Foot,Off T,Open Play,20.871032557111302,17.969139740156994
113.9,43.0,Head,Off T,Open Play,6.099999999999994,58.240115720711565
110.0,43.0,Head,Goal,Open Play,10.0,40.7026133360583
105.8,24.6,Right Foot,Saved,Open Play,18.20988742414406,15.039325057406092
98.9,45.4,Right Foot,Blocked,Open Play,21.146394491733094,20.216807251175616
116.1,46.1,Head,Saved,Open Play,4.429446918070026,40.58574415562835
96.7,28.5,Right Foot,Saved,Open Play,24.477336456403908,15.790517356719295
113.3,47.4,Head,Off T,Open Play,7.513321502504736,32.65033086413747
108.9,39.4,Head,Off T,Open Play,11.099999999999994,39.53997874577428
98.0,37.2,Right Foot,Post,Open Play,22.0,20.298034077862418
94.8,30.1,Left Foot,Post,Open Play,25.88146054611293,15.703431225479823
114.6,42.5,Other,Saved,Open Play,5.400000000000006,65.80535162519934
107.8,50.8,Right Foot,Goal,Open Play,13.96710420953463,21.36611927297575
98.6,41.0,Left Foot,Saved,Open Play,21.400000000000006,21.13106242611318
99.6,58.9,Left Foot,Saved,Open Play,25.262026838715855,12.16030269540905
90.1,47.6,Left Foot,Saved,Open Play,30.11594262180748,14.338813614269325
103.1,49.4,Right Foot,Off T,Open Play,17.741758650145147,20.69081279852837
108.0,34.8,Right Foot,Saved,Open Play,12.059850745345068,31.765586423861706
106.6,32.6,Head,Off T,Open Play,13.82461572702837,26.152070215578313
99.3,41.6,Left Foot,Blocked,Open Play,20.700000000000003,21.751410065447647
93.6,31.7,Right Foot,Off T,Open Play,26.74789711360503,15.730210034138393
91.2,37.5,Right Foot,Saved,Open Play,28.799999999999997,15.699710566355629
116.1,39.2,Head,Goal,Open Play,3.9000000000000057,90.27545835613516
103.1,50.6,Right Foot,Blocked,Open Play,18.14304274370758,19.491646344506876
100.6,31.2,Right Foot,Blocked,Open Play,19.984994370777297,19.51940508029757
98.2,44.2,Right Foot,Blocked,Open Play,21.800917411888886,20.087994291740998
120.0,45.8,Head,Post,Open Play,1.7999999999999972,0.0
116.4,37.1,Head,Off T,Open Play,3.5999999999999943,79.43801171526844
113.7,42.9,Left Foot,Blocked,Open Play,6.299999999999997,57.50674541547372
115.7,43.7,Head,Off T,Open Play,4.299999999999997,64.81010704592991
113.5,30.6,Right Foot,Goal,Open Play,8.450443775329198,24.404393944406827
94.7,35.4,Left Foot,Blocked,Open Play,25.30711362443374,17.415434609313092
112.0,43.2,Head,Goal,Open Play,8.0,47.69780563331629
111.8,39.8,Head,Blocked,Open Play,8.200000000000003,51.984999975910505
109.6,43.2,Head,Saved,Open Play,10.400000000000006,39.093858886229484
94.3,51.5,Right Foot,Goal,Open Play,26.772000298819663,14.825952824757056
114.7,46.3,Head,Goal,Open Play,5.777542730261712,39.31229674144722
111.0,39.4,Right Foot,Blocked,Open Play,9.0,47.76753097205606
112.5,33.0,Left Foot,Blocked,Open Play,8.077747210701755,33.9117135364392
104.5,38.3,Right Foot,Off T,Open Play,15.5,28.63095690004708
116.6,31.4,Right Foot,Off T,Open Play,5.720139858430041,21.368136228666444
93.2,49.5,Right Foot,Off T,Open Play,27.358545282964148,15.138392192903671
99.9,30.0,Right Foot,Off T,Open Play,20.976415327696003,18.23712625327916
109.4,25.4,Left Foot,Off T,Open Play,14.990663761154805,15.321510074864783
88.8,46.8,Right Foot,Blocked,Open Play,31.325389063824893,13.965300958632756
97.8,27.3,Left Foot,Wayward,Open Play,23.84386713601634,15.552586779300492
115.7,40.7,Head,Saved,Open Play,4.299999999999997,85.04894674008327
117.4,39.1,Other,Goal,Open Play,2.5999999999999943,112.06214472714575
110.2,24.2,Right Foot,Off T,Open Play,15.338839591051208,13.376833068848908
113.1,44.6,Right Foot,Goal,Open Play,6.926037828369123,46.289295577011934
118.5,45.4,Head,Off T,Open Play,2.0518284528683184,37.908431271065844
113.8,39.4,Other,Saved,Open Play,6.200000000000003,65.31282627020734
106.2,38.3,Right Foot,Post,Open Play,13.799999999999997,31.90507557331996
110.1,40.6,Right Foot,Saved,Open Play,9.900000000000006,43.87600222209637
109.7,45.3,Right Foot,Blocked,Open Play,10.381714694596454,34.88580842370409
96.6,41.6,Right Foot,Post,Open Play,23.400000000000006,19.31469819404399
103.3,43.8,Right Foot,Blocked,Open Play,16.700000000000003,25.721817019580403
112.9,35.7,Right Foot,Saved,Open Play,7.106335201775941,47.03609361667003
112.3,49.6,Right Foot,Blocked,Open Play,9.521029356114814,24.455108328944757
115.0,50.2,Right Foot,Off T,Open Play,7.964923100695953,19.486683985156315
69.7,34.3,Left Foot,Off T,Open Play,50.32871943532837,8.979396895928021
85.9,52.2,Right Foot,Off T,Open Play,35.07206865869192,11.889995239419427
94.1,42.9,Left Foot,Saved,Open Play,25.900000000000006,17.349597410426227
113.6,35.0,Left Foot,Goal,Open Play,6.477653896280664,45.70228557301231
109.5,25.2,Left Foot,Saved,Open Play,15.06286825275983,15.009247495954192
109.0,37.4,Head,Off T,Open Play,11.0,38.21695114479887
105.7,39.7,Right Foot,Off T,Open Play,14.299999999999997,31.242637449000405
118.9,43.0,Head,Off T,Open Play,1.0999999999999943,123.34309890567492
92.6,44.5,Right Foot,Off T,Open Play,27.40456166407338,16.189454602382288
103.4,42.1,Right Foot,Goal,Open Play,16.599999999999994,26.706395625958578
95.0,39.4,Left Foot,Saved,Open Play,25.0,18.1705190723077
96.1,29.0,Left Foot,Blocked,Open Play,24.904015740438332,15.788377677666857
104.0,55.5,Right Foot,Saved,Open Play,19.704060495238032,14.923991357032369
103.3,33.0,Right Foot,Off T,Open Play,16.967321532876074,23.18816918878965
100.3,52.0,Right Foot,Saved,Open Play,21.262408142070832,16.981261227265207
97.5,36.5,Left Foot,Saved,Open Play,22.5,19.707978842978726
112.6,40.3,Head,Wayward,Open Play,7.400000000000006,56.725112015165045
108.3,54.7,Left Foot,Blocked,Open Play,15.8549676757791,15.523234061699538
100.7,38.3,Left Foot,Blocked,Open Play,19.299999999999997,23.24975328497556
112.1,39.4,Head,Wayward,Open Play,7.900000000000006,53.497387304058364
90.9,48.5,Right Foot,Off T,Open Play,29.445882564460515,14.45555625818234
108.0,33.8,Right Foot,Saved,Open Play,12.2,29.975678757627765
106.0,42.6,Left Foot,Blocked,Open Play,14.0,30.95112240228642
111.0,41.0,Right Foot,Goal,Open Play,9.0,47.48955292199916
97.2,55.7,Right Foot,Saved,Open Play,25.62674384310266,13.663181538982963
113.3,38.9,Right Foot,Goal,Open Play,6.700000000000003,60.68286375090132
99.4,30.8,Right Foot,Blocked,Open Play,21.246176126540977,18.483746773964377
113.8,38.9,Head,Post,Open Play,6.200000000000003,64.50751617475092
103.4,56.9,Right Foot,Blocked,Open Play,21.023082552280478,13.690265844945273
117.7,46.9,Right Foot,Off T,Open Play,3.7013511046643464,26.50290827355695
100.4,21.2,Right Foot,Off T,Open Play,24.560130292813998,12.259499330456002
100.3,34.2,Right Foot,Saved,Open Play,19.782062582046397,21.227945270408632
98.6,26.1,Right Foot,Goal,Open Play,23.57901609482466,15.084694040187935
116.0,45.7,Right Foot,Goal,Open Play,4.346262762420148,44.56467061997868
107.4,36.2,Right Foot,Saved,Open Play,12.599999999999994,32.66886053401196
107.0,37.0,Right Foot,Goal,Open Play,13.0,32.69946112100191
108.7,36.5,Head,Off T,Open Play,11.299999999999997,36.106457294449456
